Event,plot,grid,sample_name,doc_mg_l,tdn_mg_l,evacuation_date,collection_datetime,tz
TMP,Freshwater,F6,TMP_FW_F6_T1,NA,NA,2022-06-22,2022-06-22T16:45:00Z,EDT
TMP,Freshwater,C6,TMP_FW_C6_T2,NA,NA,2022-06-22,2022-06-22T20:14:00Z,EDT
TMP,Control,H6,TMP_C_H6_T2,19.16,0.59,2022-06-22,2022-06-22T20:34:00Z,EDT
TMP,Estuarine-water,H3,TMP_SW_H3_20220721,86.27,2.94,2022-07-18,2022-07-21T16:28:00Z,EDT
TMP,Control,B4,TMP_C_B4_20220518,18.19,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,C6,TMP_C_C6_20220518,9.235,0.365,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,E3,TMP_C_E3_20220518,9.879999999999999,0.5349999999999999,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,F6,TMP_C_F6_20220518,7.459999999999999,0.335,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,H3,TMP_C_H3_20220518,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,I5,TMP_C_I5_20220518,9.385,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,C3,TMP_FW_C3_20220520,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,C6,TMP_FW_C6_20220518,21.68,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,D5,TMP_FW_D5_20220518,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,F4,TMP_FW_F4_20220518,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,H3,TMP_FW_H3_20220518,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,H3,TMP_SW_H3_20220811,83.08,2.9699999999999998,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-06-23,2022-06-24T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Control,B4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-06-23,2022-06-24T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Control,C3,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-06-23,2022-06-24T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,C6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,D5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,E3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-06-23,2022-06-24T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Control,F4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,F6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,H3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Control,H6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Control,I5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,B4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,C3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,C6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,D5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,E3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,F4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-08-05,2022-08-08T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Freshwater,F6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Freshwater,H3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Freshwater,H6,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Freshwater,I5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,B4,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,C3,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-06-22,2022-06-22T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-08-05,2022-08-08T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,C6,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
TMP,Estuarine-water,D5,Lysimeter Empty,NA,NA,2022-11-28,2022-12-01T16:59:00Z,EST
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-18T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-10-17,2022-10-19T15:59:00Z,EDT
TMP,Estuarine-water,E3,Lysimeter Empty,NA,NA,2022-11-25,2022-11-28T16:59:00Z,EST
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-18T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-05-12,2022-05-20T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-13T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-09,2022-06-15T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-18,2022-06-20T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-06-22,2022-06-23T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-07-18,2022-07-21T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-08-08,2022-08-11T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-09-09,2022-09-12T15:59:00Z,EDT
TMP,Estuarine-water,F4,Lysimeter Empty,NA,NA,2022-09-12,2022-09-15T15:59:00Z,EDT
