[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	4/29/2025 5:08:03 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:34:33 PM	1	3	TN	9.380	1.050	NPOC:0.8410mg/L TN:1.080mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:38:43 PM	1	4	TN	8.947	1.001	NPOC:0.8410mg/L TN:1.080mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_1CN	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:42:54 PM	1	5	TN	9.579	1.073	NPOC:0.8410mg/L TN:1.080mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 6:49:56 PM	1	1	NPOC	1.756	-0.01662	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 6:53:39 PM	1	2	NPOC	2.028	0.04900	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 6:55:54 PM	1	3	NPOC	0.5165	-0.3156	NPOC:0.00718mg/L TN:0.00418mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 7:00:46 PM	1	4	NPOC	0.8286	-0.2403	NPOC:0.00718mg/L TN:0.00418mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240702.2024_07_03_22_45_00.cal	1.00		7/18/2024 7:03:41 PM	1	5	NPOC	1.780	-0.01083	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:49:56 PM	1	1	TN	0.2184	0.01321	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:53:39 PM	1	2	TN	0.7666	0.07526	NPOC:0.00718mg/L TN:0.00418mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240702.2024_07_04_01_51_34.cal	1.00		7/18/2024 6:55:54 PM	1	3	TN	0.01300	-0.01004	NPOC:0.00718mg/L TN:0.00418mg/L	0	50	
