[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	4/29/2025 4:50:19 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:06:25 PM	1	3	NPOC	25.15	5.417	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:11:15 PM	1	4	NPOC	25.14	5.415	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:16:11 PM	1	5	NPOC	23.65	5.055	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 4:56:07 PM	1	1	TN	1.892	0.2309	NPOC:5.295mg/L TN:0.1742mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:01:16 PM	1	2	TN	1.560	0.1972	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:06:25 PM	1	3	TN	1.114	0.1519	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:11:15 PM	1	4	TN	0.4071	0.08019	NPOC:5.295mg/L TN:0.1742mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:16:11 PM	1	5	TN	1.325	0.1733	NPOC:5.295mg/L TN:0.1742mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:25:42 PM	1	1	NPOC	27.00	5.864	NPOC:4.987mg/L TN:0.09958mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:30:57 PM	1	2	NPOC	24.22	5.192	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:35:55 PM	1	3	NPOC	22.97	4.890	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:41:14 PM	1	4	NPOC	24.79	5.330	NPOC:4.987mg/L TN:0.09958mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 5:46:28 PM	1	5	NPOC	22.92	4.878	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:25:42 PM	1	1	TN	0.000	0.03888	NPOC:4.987mg/L TN:0.09958mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:30:57 PM	1	2	TN	0.8523	0.1254	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:35:55 PM	1	3	TN	0.3435	0.07374	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:41:14 PM	1	4	TN	0.5987	0.09964	NPOC:4.987mg/L TN:0.09958mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 5:46:28 PM	1	5	TN	1.282	0.1690	NPOC:4.987mg/L TN:0.09958mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 10:52:34 PM	1	1	NPOC	18.68	3.854	NPOC:2.914mg/L TN:0.04867mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 10:57:22 PM	1	2	NPOC	16.00	3.207	NPOC:2.914mg/L TN:0.04867mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:01:59 PM	1	3	NPOC	14.71	2.895	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:06:31 PM	1	4	NPOC	14.27	2.789	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:11:19 PM	1	5	NPOC	15.38	3.057	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 10:52:34 PM	1	1	TN	0.1392	0.05300	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 10:57:22 PM	1	2	TN	0.02720	0.04164	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:01:59 PM	1	3	TN	0.1231	0.05137	NPOC:2.914mg/L TN:0.04867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:20:24 PM	1	1	NPOC	17.37	3.538	NPOC:3.118mg/L TN:0.05200mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:25:22 PM	1	2	NPOC	15.70	3.135	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:31:14 PM	1	3	NPOC	14.99	2.963	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:36:08 PM	1	4	NPOC	16.21	3.258	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/8/2024 11:40:48 PM	1	5	NPOC	13.96	2.714	NPOC:3.118mg/L TN:0.05200mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:20:24 PM	1	1	TN	0.3807	0.07751	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:25:22 PM	1	2	TN	1.266	0.1674	NPOC:3.118mg/L TN:0.05200mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:31:14 PM	1	3	TN	1.555	0.1967	NPOC:3.118mg/L TN:0.05200mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:36:08 PM	1	4	TN	0.00730	0.03962	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/8/2024 11:40:48 PM	1	5	TN	0.000	0.03888	NPOC:3.118mg/L TN:0.05200mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 1:44:45 AM	1	1	NPOC	17.41	3.548	NPOC:2.421mg/L TN:0.07821mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 1:49:32 AM	1	2	NPOC	14.42	2.825	NPOC:2.421mg/L TN:0.07821mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 1:54:04 AM	1	3	NPOC	12.62	2.391	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 1:58:41 AM	1	4	NPOC	12.97	2.475	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:03:17 AM	1	5	NPOC	12.65	2.398	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 1:44:45 AM	1	1	TN	0.8954	0.1297	NPOC:2.421mg/L TN:0.07821mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 1:49:32 AM	1	2	TN	0.2745	0.06673	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 1:54:04 AM	1	3	TN	0.4864	0.08824	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 1:58:41 AM	1	4	TN	0.4020	0.07967	NPOC:2.421mg/L TN:0.07821mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 2:03:17 AM	1	5	TN	0.000	0.03888	NPOC:2.421mg/L TN:0.07821mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:12:17 AM	1	1	NPOC	14.95	2.953	NPOC:2.330mg/L TN:0.1141mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:16:43 AM	1	2	NPOC	12.46	2.352	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:21:14 AM	1	3	NPOC	11.47	2.113	NPOC:2.330mg/L TN:0.1141mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:25:31 AM	1	4	NPOC	12.33	2.321	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 2:30:07 AM	1	5	NPOC	12.32	2.318	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 2:12:17 AM	1	1	TN	0.3048	0.06981	NPOC:2.330mg/L TN:0.1141mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 2:16:43 AM	1	2	TN	0.8047	0.1205	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 2:21:14 AM	1	3	TN	0.6534	0.1052	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 2:25:31 AM	1	4	TN	0.7643	0.1164	NPOC:2.330mg/L TN:0.1141mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:11:14 AM	1	1	NPOC	12.08	2.260	NPOC:1.791mg/L TN:0.03888mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:15:49 AM	1	2	NPOC	11.10	2.024	NPOC:1.791mg/L TN:0.03888mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:20:21 AM	1	3	NPOC	10.64	1.912	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:24:31 AM	1	4	NPOC	9.848	1.721	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:28:43 AM	1	5	NPOC	9.924	1.739	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:11:14 AM	1	1	TN	0.6014	0.09991	NPOC:1.791mg/L TN:0.03888mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:15:49 AM	1	2	TN	0.000	0.03888	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:20:21 AM	1	3	TN	0.3677	0.07619	NPOC:1.791mg/L TN:0.03888mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:24:31 AM	1	4	TN	0.000	0.03888	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:28:43 AM	1	5	TN	0.000	0.03888	NPOC:1.791mg/L TN:0.03888mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:37:11 AM	1	1	NPOC	11.16	2.038	NPOC:1.706mg/L TN:0.07538mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:41:27 AM	1	2	NPOC	9.800	1.710	NPOC:1.706mg/L TN:0.07538mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:45:48 AM	1	3	NPOC	10.42	1.859	NPOC:1.706mg/L TN:0.07538mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:50:05 AM	1	4	NPOC	10.03	1.765	NPOC:1.706mg/L TN:0.07538mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20240929.2024_09_29_18_21_39.cal	1.00		10/9/2024 6:54:14 AM	1	5	NPOC	9.525	1.643	NPOC:1.706mg/L TN:0.07538mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:37:11 AM	1	1	TN	0.3088	0.07021	NPOC:1.706mg/L TN:0.07538mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20240929.2024_09_29_21_27_53.cal	1.00		10/9/2024 6:41:27 AM	1	2	TN	0.3765	0.07709	NPOC:1.706mg/L TN:0.07538mg/L	0	50	
