[Header]	
System	TOCL TNML ASIL 9ML	
S/W Version	1.00	
User	sjw	
Date/Time	12/18/2024 3:06:37 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 7:45:14 PM	1	3	TN	0.4234	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 7:49:00 PM	1	4	TN	0.8074	0.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 7:52:46 PM	1	5	TN	0.1556	0.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:01:28 PM	2	1	TN	2.526	0.2500	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:05:24 PM	2	2	TN	2.363	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:09:24 PM	2	3	TN	2.298	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:13:41 PM	2	4	TN	2.257	0.2500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:22:26 PM	3	1	TN	4.600	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:26:31 PM	3	2	TN	4.462	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:32:36 PM	3	3	TN	5.755	0.5000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:37:00 PM	3	4	TN	5.295	0.5000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:41:16 PM	3	5	TN	4.408	0.5000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:47:40 PM	4	1	TN	8.924	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:52:01 PM	4	2	TN	9.632	1.000	 	1	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 8:56:21 PM	4	3	TN	9.146	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:00:48 PM	4	4	TN	9.002	1.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:10:25 PM	5	1	TN	18.72	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:14:49 PM	5	2	TN	18.33	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:19:14 PM	5	3	TN	18.59	2.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:28:25 PM	6	1	TN	23.02	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:33:15 PM	6	2	TN	22.87	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:38:01 PM	6	3	TN	23.23	2.500	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:45:18 PM	7	1	TN	28.04	3.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:50:13 PM	7	2	TN	27.57	3.000	 	0	50	
Standard	TN	CalCurve_TN	Untitled	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal		1.00		12/17/2024 9:55:14 PM	7	3	TN	27.81	3.000	 	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:03:29 PM	1	1	NPOC	2.055	-0.6774	NPOC:-0.6466mg/L TN:0.03679mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:07:17 PM	1	2	NPOC	2.397	-0.6104	NPOC:-0.6466mg/L TN:0.03679mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:11:07 PM	1	3	NPOC	2.256	-0.6380	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:14:56 PM	1	4	NPOC	2.163	-0.6562	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:18:59 PM	1	5	NPOC	2.217	-0.6457	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:03:29 PM	1	1	TN	0.4624	0.04765	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:07:18 PM	1	2	TN	0.3200	0.03222	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:11:07 PM	1	3	TN	0.6060	0.06321	NPOC:-0.6466mg/L TN:0.03679mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:14:56 PM	1	4	TN	0.3040	0.03049	NPOC:-0.6466mg/L TN:0.03679mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:29:36 PM	1	1	NPOC	235.3	45.02	NPOC:46.81mg/L TN:2.163mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:34:07 PM	1	2	NPOC	242.9	46.51	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:38:45 PM	1	3	NPOC	248.2	47.55	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:43:34 PM	1	4	NPOC	242.3	46.39	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:29:36 PM	1	1	TN	18.37	1.988	NPOC:46.81mg/L TN:2.163mg/L	1	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:34:07 PM	1	2	TN	19.84	2.148	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:38:45 PM	1	3	TN	19.99	2.164	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	Chk_Std_50C_2N	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:43:34 PM	1	4	TN	20.11	2.177	NPOC:46.81mg/L TN:2.163mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:54:02 PM	1	1	NPOC	3.012	-0.4899	NPOC:-0.6561mg/L TN:0.00867mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 10:57:52 PM	1	2	NPOC	2.776	-0.5361	NPOC:-0.6561mg/L TN:0.00867mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:01:41 PM	1	3	NPOC	2.061	-0.6762	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:05:30 PM	1	4	NPOC	2.378	-0.6141	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:09:48 PM	1	5	NPOC	2.052	-0.6780	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:54:02 PM	1	1	TN	0.000	-0.00246	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 10:57:52 PM	1	2	TN	0.9783	0.1036	NPOC:-0.6561mg/L TN:0.00867mg/L	1	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:01:41 PM	1	3	TN	0.000	-0.00246	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:05:30 PM	1	4	TN	0.3081	0.03093	NPOC:-0.6561mg/L TN:0.00867mg/L	0	50	
Unknown	NPOC/TN	DI	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:09:48 PM	1	5	TN	0.7411	0.07785	NPOC:-0.6561mg/L TN:0.00867mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:20:21 PM	1	1	NPOC	122.9	23.00	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:24:37 PM	1	2	NPOC	123.2	23.06	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:28:40 PM	1	3	NPOC	123.5	23.12	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:20:21 PM	1	1	TN	6.739	0.7278	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:24:37 PM	1	2	TN	6.645	0.7176	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_C6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:28:40 PM	1	3	TN	6.730	0.7269	NPOC:23.06mg/L TN:0.7241mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:39:10 PM	1	1	NPOC	116.7	21.78	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:43:16 PM	1	2	NPOC	114.8	21.41	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:47:33 PM	1	3	NPOC	120.3	22.49	NPOC:21.69mg/L TN:0.3660mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/17/2024 11:51:36 PM	1	4	NPOC	117.1	21.86	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:39:10 PM	1	1	TN	3.408	0.3669	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:43:17 PM	1	2	TN	3.405	0.3665	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:47:33 PM	1	3	TN	3.709	0.3995	NPOC:21.69mg/L TN:0.3660mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_D5_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/17/2024 11:51:36 PM	1	4	TN	3.388	0.3647	NPOC:21.69mg/L TN:0.3660mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:02:02 AM	1	1	NPOC	127.7	23.94	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:06:08 AM	1	2	NPOC	128.9	24.17	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:10:20 AM	1	3	NPOC	128.3	24.06	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:02:02 AM	1	1	TN	4.610	0.4971	NPOC:24.06mg/L TN:0.6108mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:06:08 AM	1	2	TN	4.918	0.5305	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:10:20 AM	1	3	TN	5.945	0.6418	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:18:05 AM	1	4	TN	6.115	0.6602	NPOC:24.06mg/L TN:0.6108mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_E3_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:22:13 AM	1	5	TN	0.05380	0.00337	NPOC:24.06mg/L TN:0.6108mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:32:18 AM	1	1	NPOC	158.0	29.87	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:36:38 AM	1	2	NPOC	162.0	30.66	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:40:48 AM	1	3	NPOC	160.7	30.40	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:32:18 AM	1	1	TN	5.788	0.6248	NPOC:30.31mg/L TN:0.6577mg/L	1	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:36:38 AM	1	2	TN	6.031	0.6511	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:40:48 AM	1	3	TN	6.022	0.6501	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_F6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:47:24 AM	1	4	TN	6.224	0.6720	NPOC:30.31mg/L TN:0.6577mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 12:57:26 AM	1	1	NPOC	88.65	16.29	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 1:01:36 AM	1	2	NPOC	89.81	16.52	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_NPOC100_20241217.2024_12_17_15_43_28.cal	1.00		12/18/2024 1:05:44 AM	1	3	NPOC	89.69	16.49	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 12:57:26 AM	1	1	TN	5.453	0.5885	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 1:01:36 AM	1	2	TN	4.501	0.4853	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 1:05:44 AM	1	3	TN	3.942	0.4247	NPOC:16.43mg/L TN:0.4995mg/L	0	50	
Unknown	NPOC/TN	TMP_CTRL_H6_20241213	Untitled	C:\TOC-L\Methods\BGC_NPOC_TN_2024_9ml.met	C:\TOC-L\CalCurves\BGC_TN3_20241217.2024_12_17_19_30_41.cal	1.00		12/18/2024 1:12:26 AM	1	4	TN	0.000	-0.00246	NPOC:16.43mg/L TN:0.4995mg/L	1	50	
